"appid","query_date","grade","reviews","bundles"
"357410","2015-05-15",100,1,
"357440","2015-03-30",0,0,
"357450","2015-03-19",0,0,
"357460","2015-04-06",79,97,
"357470","2015-03-25",100,8,
"16710","2014-10-29",75,325,
"16720","2014-10-29",58,1313,
"16730","2014-10-29",52,1414,
"285310","2014-10-29",96,706,
"285330","2014-10-29",87,515,
"285350","2014-10-29",55,18,
"285370","2014-10-29",0,0,
"16810","2014-10-29",79,151,
"16860","2014-10-29",62,8,
"16861","2014-10-29",83,6,
"16862","2014-10-29",85,7,
"16863","2014-10-29",71,7,
"16866","2014-10-29",77,9,
"16867","2014-10-29",100,11,
"16868","2014-10-29",100,22,
"16870","2014-10-29",98,121,
"285400","2014-10-29",47,34,
"285420","2014-10-29",93,44,
"357600","2015-03-26",97,68,
"285440","2014-10-29",99,396,
"285460","2014-10-29",100,2,
"285461","2014-10-29",90,10,
"285462","2014-10-29",100,2,
"285470","2014-10-29",100,3,
"357650","2015-03-20",90,111,
"285480","2014-10-29",42,259,
"357660","2015-03-24",0,0,
"357670","2015-05-22",0,0,
"285500","2014-10-29",70,422,
"285520","2014-10-29",66,37,
"357710","2015-04-30",100,1,
"285540","2014-10-29",92,116,
"357711","2015-04-30",100,2,
"357720","2015-05-01",85,35,
"285550","2014-10-29",100,1,
"357730","2015-04-17",50,2,
"285580","2014-10-29",73,862,
"357770","2015-03-30",36,125,
"357780","2015-04-10",85,292,
"357790","2015-05-26",0,0,
"285600","2014-10-29",100,1,
"285610","2014-10-29",0,0,
"285611","2014-10-29",0,0,
"285612","2014-10-29",0,0,
"285613","2014-10-29",0,0,
"285614","2014-10-29",0,0,
"285615","2014-10-29",0,0,
"285616","2014-10-29",0,0,
"285617","2014-10-29",0,0,
"285618","2014-10-29",0,0,
"285619","2014-10-29",0,0,
"285620","2014-10-29",0,0,
"285621","2014-10-29",0,0,
"285622","2014-10-29",0,0,
"285623","2014-10-29",0,0,
"285625","2014-10-29",0,0,
"285626","2014-10-29",0,0,
"357800","2015-03-26",0,0,
"285630","2014-10-29",0,0,
"357820","2015-04-16",40,5,
"357830","2015-03-25",88,9,
"357840","2015-04-17",78,23,
"285670","2014-10-29",20,5,
"357850","2015-04-15",75,4,
"285690","2014-10-29",0,2,
"357890","2015-03-28",100,4,
"357900","2015-03-26",41,300,
"285730","2014-11-05",0,0,
"357910","2015-03-24",66,6,
"285740","2015-02-18",100,80,
"357920","2015-05-20",0,0,
"357930","2015-04-01",75,8,
"357940","2015-04-15",81,53,
"357980","2015-04-21",0,0,
"285800","2014-10-29",83,442,
"285820","2014-10-29",97,146,
"285840","2014-10-29",83,138,
"285900","2014-10-29",81,1693,
"285920","2014-10-29",76,153,
"285960","2014-10-29",64,85,
"285980","2014-10-29",91,36,
"213030","2014-10-29",86,392,
"213120","2014-10-29",95,1423,
"213153","2014-10-29",100,4,
"213154","2014-10-29",100,11,
"213155","2014-10-29",100,7,
"213178","2014-10-29",0,0,
"213179","2014-10-29",66,15,
"213195","2014-10-29",0,0,
"213197","2014-10-29",100,1,
"213198","2014-10-29",0,0,
"213210","2014-10-29",97,79,
"213230","2014-10-29",89,125,
"213250","2014-10-29",43,83,
"213311","2014-10-29",0,0,
"213312","2014-10-29",0,1,
"213330","2014-10-29",89,393,
"213350","2014-10-29",56,54,
"213370","2014-10-29",80,30,
"213390","2014-10-29",70,10,
"213450","2014-10-29",86,45,
"213470","2014-10-29",80,5,
"213490","2014-10-29",100,2,
"213530","2014-10-29",89,29,
"213550","2014-10-29",61,26,
"213570","2014-10-29",85,14,
"370000","2015-05-19",93,109,
"370001","2015-05-19",97,111,
"370040","2015-05-26",0,0,
"370070","2015-05-11",83,12,
"370080","2015-05-14",100,6,
"213610","2014-10-29",89,1746,
"213650","2014-10-29",86,1284,
"213661","2014-10-29",100,2,
"213662","2014-10-29",0,0,
"213663","2014-10-29",0,0,
"213664","2014-10-29",0,0,
"213665","2014-10-29",0,0,
"213670","2014-10-29",97,16628,
"370100","2015-05-12",52,36,
"370150","2015-05-16",100,8,
"370190","2015-05-11",68,16,
"213780","2014-10-29",77,35,
"370230","2015-05-11",0,0,
"213850","2014-10-29",83,3946,
"213870","2014-10-29",70,10,
"213890","2014-10-29",0,0,
"213891","2014-10-29",0,0,
"213892","2014-10-29",0,0,
"213893","2014-10-29",0,0,
"213894","2014-10-29",0,0,
"213895","2014-10-29",0,0,
"213896","2014-10-29",100,2,
"213897","2014-10-29",0,0,
"213898","2014-10-29",100,1,
"213899","2014-10-29",0,0,
"370300","2015-05-18",100,1,
"370310","2015-05-12",0,0,
"213900","2014-10-29",0,0,
"213901","2014-10-29",0,0,
"213902","2014-10-29",0,0,
"213903","2014-10-29",0,0,
"213904","2014-10-29",0,0,
"213905","2014-10-29",0,0,
"213906","2014-10-29",100,1,
"213907","2014-10-29",0,0,
"213908","2014-10-29",0,0,
"213909","2014-10-29",0,0,
"213910","2014-10-29",80,6,
"213930","2014-10-29",100,1,
"370400","2015-05-21",0,0,
"370401","2015-05-18",0,0,
"370402","2015-05-21",0,0,
"370500","2015-05-12",0,0,
"370520","2015-05-15",0,0,
"370530","2015-05-22",0,0,
"370550","2015-05-25",0,0,
"370570","2015-05-23",0,0,
"370580","2015-05-14",0,0,
"370640","2015-05-20",0,0,
"370720","2015-05-13",100,3,
"370930","2015-05-20",0,1,
"370931","2015-05-20",100,1,
"370960","2015-05-21",0,0,
"17020","2014-10-29",77,1225,
"370970","2015-05-21",0,0,
"17050","2014-10-29",100,7,
"17080","2014-10-29",84,5282,
"17097","2014-10-29",71,7,
"17100","2014-10-29",85,83,
"17110","2014-10-29",0,0,
"17120","2014-10-29",82,23,
"17140","2014-10-29",74,93,
"17180","2014-10-29",68,16,
"358000","2015-04-23",50,12,
"358010","2015-04-03",83,24,
"358020","2015-04-24",100,9,
"358070","2015-04-21",95,23,
"358090","2015-05-25",0,0,
"17300","2014-10-29",85,2552,
"17330","2014-10-29",88,729,
"17390","2014-10-29",87,4558,
"358110","2015-04-22",0,0,
"358130","2015-05-06",87,89,
"358140","2015-03-30",100,16,
"358141","2015-03-30",80,10,
"358142","2015-04-08",100,29,
"358143","2015-04-08",100,5,
"358150","2015-03-26",96,544,
"358170","2015-05-04",100,2,
"358180","2015-05-04",100,6,
"358190","2015-05-04",100,4,
"17410","2014-10-29",91,9805,
"17430","2014-10-29",70,891,
"17440","2014-10-29",80,156,
"17450","2014-10-29",93,3134,
"17460","2014-10-29",94,4472,
"17470","2014-10-29",90,4252,
"17480","2014-10-29",84,1497,
"358200","2015-05-04",100,4,
"358210","2015-05-04",100,4,
"286040","2014-10-29",79,1060,
"358220","2015-05-04",0,0,
"358230","2015-05-04",0,0,
"358240","2015-05-04",100,1,
"358250","2015-05-04",83,6,
"286080","2014-10-29",82,2784,
"358260","2015-05-04",100,6,
"358270","2015-05-04",100,3,
"358280","2015-05-04",85,7,
"358290","2015-05-04",100,5,
"17500","2014-10-29",91,3198,
"17510","2014-10-29",91,1391,
"17520","2014-10-29",94,2075,
"17530","2014-10-29",82,198,
"17550","2014-10-29",87,173,
"17570","2014-10-29",91,1492,
"17580","2014-10-29",89,534,
"286100","2014-10-29",93,3540,
"286120","2014-10-29",46,202,
"358300","2015-05-04",100,2,
"358310","2015-05-04",100,2,
"286140","2014-10-29",71,159,
"358320","2015-05-04",100,1,
"358330","2015-05-04",66,3,
"286160","2014-10-29",95,1992,
"358340","2015-05-04",100,4,
"358350","2015-05-04",0,0,
"358360","2015-05-04",100,10,
"358370","2015-05-04",100,3,
"358380","2015-05-04",100,3,
"358390","2015-05-04",100,2,
"286200","2014-10-29",65,186,
"286220","2014-10-29",71,45,
"358400","2015-05-04",100,1,
"358410","2015-05-04",100,2,
"286240","2014-12-02",97,47,
"358420","2015-05-04",66,3,
"358430","2015-05-04",85,7,
"286260","2014-10-29",95,165,
"358440","2015-05-04",100,1,
"286280","2015-03-05",81,32,
"358480","2015-03-31",9,41,
"17700","2014-10-29",89,1293,
"17710","2014-10-29",86,1197,
"17730","2014-10-29",67,180,
"17740","2014-10-29",89,282,
"286320","2014-10-29",94,144,
"286340","2014-10-29",77,1544,
"286360","2014-10-29",73,410,
"286380","2014-10-29",95,147,
"358610","2015-03-23",100,1,
"286440","2014-10-29",20,10,
"358620","2015-03-23",0,0,
"286460","2014-10-29",88,52,
"286480","2014-10-29",88,36,
"286500","2014-10-29",96,89,
"286520","2014-10-29",60,16,
"358700","2015-03-24",50,8,
"286540","2014-10-29",93,60,
"286570","2015-03-27",0,0,
"358770","2015-03-26",100,24,
"358800","2015-05-26",0,0,
"286630","2014-10-29",0,0,
"286631","2014-10-29",0,0,
"286632","2014-10-29",100,2,
"286633","2014-10-29",100,1,
"286634","2014-10-29",0,1,
"286635","2014-10-29",66,6,
"286636","2014-10-29",100,6,
"358820","2015-04-02",50,4,
"286650","2014-10-29",76,55,
"286660","2014-10-29",90,115,
"286670","2014-10-29",100,3,
"286671","2014-10-29",83,6,
"358850","2015-04-01",66,7,
"286690","2014-10-29",86,2370,
"358870","2015-04-10",0,0,
"900351","2014-10-29",0,0,
"286730","2014-10-29",44,18,
"358910","2015-03-26",0,0,
"286770","2014-10-29",84,26,
"358950","2015-04-15",0,0,
"358960","2015-04-23",84,39,
"358970","2015-03-25",0,0,
"286810","2014-10-29",65,178,
"286830","2014-10-29",23,42,
"286880","2014-10-29",55,9,
"286910","2014-10-29",100,2,
"286911","2014-10-29",100,2,
"286912","2014-10-29",80,5,
"286913","2014-10-29",75,4,
"286914","2014-10-29",100,3,
"286915","2014-10-29",100,2,
"286920","2014-10-29",0,0,
"286930","2014-10-29",36,52,
"286960","2014-10-29",0,0,
"286961","2014-10-29",0,0,
"286962","2014-10-29",0,0,
"286963","2014-10-29",100,1,
"286964","2014-10-29",0,0,
"286965","2014-10-29",100,1,
"286966","2014-10-29",100,2,
"286970","2014-10-29",100,2,
"286971","2014-10-29",100,1,
"286972","2014-10-29",0,0,
"286991","2014-11-05",100,1,
"214070","2014-10-29",100,2,
"214090","2014-10-29",87,9,
"214100","2014-10-29",47,40,
"214130","2014-10-30",71,80,
"214150","2014-10-29",50,50,
"214170","2014-10-29",89,504,
"214190","2014-10-29",73,3088,
"214210","2014-10-29",40,22,
"214230","2014-10-29",70,242,
"214250","2014-10-29",68,1197,
"214291","2014-10-29",0,0,
"214292","2014-10-29",100,1,
"214310","2014-10-29",75,52,
"214320","2014-10-29",47,140,
"214330","2014-10-29",0,0,
"214331","2014-10-29",0,0,
"214332","2014-10-29",0,0,
"214340","2014-10-29",91,2577,
"214360","2014-10-29",74,1328,
"214400","2014-10-29",100,4,
"214420","2014-10-29",73,3908,
"214490","2014-10-29",93,8998,
"214510","2014-10-29",91,1942,
"214530","2014-10-29",50,2,
"214550","2014-10-29",79,414,
"214560","2014-10-29",98,8161,
"214570","2014-10-29",80,183,
"214590","2014-10-29",87,735,
"371070","2015-05-22",0,0,
"214610","2014-10-29",84,433,
"214630","2014-10-29",68,112,
"214643","2014-10-29",0,0,
"214649","2014-10-29",50,2,
"371100","2015-05-18",0,0,
"371110","2015-05-26",0,0,
"371130","2015-05-14",0,1,
"371160","2015-05-20",100,1,
"371170","2015-05-20",50,2,
"371190","2015-05-19",72,11,
"214700","2014-10-29",65,999,
"214705","2014-10-29",0,0,
"214710","2014-10-29",50,2,
"214730","2014-10-29",95,1028,
"214770","2014-10-29",94,4074,
"214790","2014-10-29",86,668,
"371230","2015-05-26",0,0,
"371270","2015-05-26",0,0,
"214810","2014-10-29",100,2,
"214820","2014-10-29",66,4,
"214830","2014-10-29",88,953,
"214850","2014-10-29",88,1308,
"214870","2014-10-29",78,1595,
"371330","2015-05-18",87,8,
"371370","2015-05-16",0,0,
"371390","2015-05-26",0,0,
"214910","2014-10-29",42,253,
"214930","2014-10-29",82,56,
"214931","2014-10-29",88,279,
"214932","2014-10-29",90,218,
"214933","2014-10-29",94,152,
"214950","2014-10-29",76,22128,
"214970","2014-10-29",82,748,
"214980","2014-10-29",0,0,
"214981","2014-10-29",0,0,
"214986","2014-10-29",100,2,
"214987","2014-10-29",0,2,
"214988","2014-10-29",50,2,
"214990","2014-10-29",0,0,
"214991","2014-10-29",100,1,
"371400","2015-05-14",75,4,
"371420","2015-05-20",80,10,
"371440","2015-05-19",40,5,
"371500","2015-05-15",88,9,
"371530","2015-05-20",0,0,
"371550","2015-05-20",50,2,
"371600","2015-05-22",0,0,
"371710","2015-05-16",0,3,
"371740","2015-05-19",0,0,
"371790","2015-05-25",0,1,
"371800","2015-05-14",100,7,
"371890","2015-05-18",0,0,
"371900","2015-05-21",0,0,
"18000","2014-10-29",92,331,
"18010","2014-10-29",0,1,
"371960","2015-05-22",0,0,
"18020","2014-10-29",87,104,
"18030","2014-10-29",0,0,
"18040","2014-10-29",95,331,
"18050","2014-10-29",84,95,
"18070","2014-10-29",77,124,
"18080","2014-10-29",100,2,
"18120","2014-10-29",77,163,
"359040","2015-04-30",95,22,
"359070","2015-03-24",66,15,
"359080","2015-03-27",100,3,
"359090","2015-04-01",73,15,
"18300","2014-10-29",73,257,
"359110","2015-03-23",0,0,
"359120","2015-03-24",0,0,
"359130","2015-05-06",0,0,
"359180","2015-03-31",0,0,
"359190","2015-04-20",0,0,
"18400","2014-10-29",54,105,
"18407","2014-10-29",66,3,
"18408","2014-10-29",100,1,
"18420","2014-10-29",86,52,
"18430","2014-10-29",0,0,
"18440","2014-10-29",0,0,
"18470","2014-10-29",55,36,
"18480","2014-10-29",56,32,
"287020","2014-10-29",91,235,
"359220","2015-04-17",56,16,
"287070","2014-10-29",91,37,
"359260","2015-05-15",0,1,
"287090","2014-10-29",0,0,
"287091","2014-10-29",0,0,
"287092","2014-10-29",0,0,
"287093","2014-10-29",0,0,
"287094","2014-10-29",0,0,
"287095","2014-10-29",0,0,
"359280","2015-05-08",83,12,
"359290","2015-03-27",57,21,
"18500","2014-10-29",97,2265,
"18508","2014-10-29",83,12,
"18509","2014-10-29",100,7,
"18510","2014-10-29",83,6,
"18520","2014-10-29",100,7,
"18521","2014-10-29",100,9,
"18522","2014-10-29",100,18,
"18523","2014-10-29",100,5,
"287100","2014-10-29",30,500,
"287120","2014-10-29",79,253,
"359300","2015-04-22",0,0,
"287140","2015-04-07",81,22,
"359320","2015-04-02",78,2007,
"359370","2015-04-17",48,52,
"18600","2014-10-29",61,13,
"18610","2014-10-29",100,1,
"287200","2014-10-29",55,130,
"287220","2014-10-29",87,116,
"359400","2015-05-12",100,18,
"359410","2015-03-29",88,36,
"287240","2014-10-29",100,1,
"287260","2014-10-29",84,177,
"359440","2015-05-26",0,0,
"287280","2014-10-29",0,0,
"287290","2014-10-29",72,3551,
"359480","2015-05-12",0,0,
"18700","2014-10-29",69,796,
"18710","2014-10-29",100,1,
"359500","2015-04-16",0,1,
"287330","2014-10-29",53,13,
"287340","2014-10-29",36,490,
"359520","2015-04-02",75,4,
"359521","2015-04-02",80,5,
"359522","2015-05-12",0,1,
"359540","2015-04-02",100,1,
"287370","2014-10-29",0,1,
"287371","2014-10-29",0,1,
"359550","2015-03-30",0,0,
"359560","2015-03-26",75,20,
"287390","2014-10-29",88,1258,
"359580","2015-03-26",78,75,
"359590","2015-04-16",0,0,
"18800","2014-10-29",66,9,
"18820","2014-10-29",82,591,
"287440","2014-10-29",100,5,
"287450","2014-10-29",92,1814,
"359630","2015-05-08",100,2,
"359650","2015-05-08",92,14,
"359670","2015-04-22",100,1,
"287530","2014-10-29",100,8,
"287531","2014-10-29",100,6,
"287540","2014-10-29",88,35,
"287550","2014-10-29",0,0,
"287580","2014-10-29",71,292,
"359760","2015-04-27",0,0,
"359780","2015-05-20",100,6,
"287600","2014-10-29",71,28,
"287620","2014-10-29",0,0,
"359800","2015-04-02",57,634,
"359810","2015-03-31",75,20,
"359850","2015-05-04",100,6,
"287680","2014-11-13",68,1578,
"359890","2015-04-29",0,0,
"287700","2014-10-29",0,0,
"287720","2014-10-29",61,58,
"359900","2015-05-11",55,177,
"287740","2014-10-29",10,19,
"359920","2015-03-27",87,48,
"359930","2015-05-26",93,32,
"287760","2014-10-29",0,0,
"359950","2015-04-02",75,4,
"287780","2014-10-29",80,15,
"901478","2014-10-29",0,0,
"287860","2014-10-29",35,77,
"901553","2014-10-29",0,0,
"287960","2015-05-06",86,46,
"287980","2014-10-29",97,1213,
"901667","2014-10-29",0,0,
"901805","2014-10-29",0,0,
"215000","2014-10-29",0,0,
"215001","2014-10-29",0,0,
"215002","2014-10-29",100,3,
"215003","2014-10-29",100,2,
"215004","2014-10-29",100,1,
"215005","2014-10-29",100,1,
"215020","2014-10-29",92,27,
"215080","2014-10-29",81,1966,
"215100","2014-10-29",81,724,
"215120","2014-10-29",68,291,
"215160","2014-10-29",92,808,
"215180","2014-10-29",75,8,
"215200","2014-10-29",100,3,
"215220","2014-10-29",70,17,
"215240","2014-10-29",50,6,
"215241","2014-10-29",40,5,
"215242","2014-10-29",37,8,
"215243","2014-10-29",66,6,
"215244","2014-10-29",50,6,
"215245","2014-10-29",55,9,
"215246","2014-10-29",50,4,
"215247","2014-10-29",75,8,
"215248","2014-10-29",75,4,
"215249","2014-10-29",40,5,
"215251","2014-10-29",50,4,
"215253","2014-10-29",80,5,
"215255","2014-10-29",50,6,
"215256","2014-10-29",74,40,
"215257","2014-10-29",63,20,
"215258","2014-10-29",85,20,
"215259","2014-10-29",50,8,
"215280","2014-10-29",86,2186,
"215301","2014-10-29",0,0,
"215303","2014-10-29",0,0,
"215309","2014-10-29",0,0,
"215310","2014-10-29",0,0,
"215311","2014-10-29",0,0,
"215314","2014-10-29",0,0,
"215317","2014-10-29",0,0,
"215319","2014-10-29",0,0,
"215370","2014-10-29",100,2,
"215371","2014-10-29",0,0,
"215372","2014-10-29",0,0,
"215373","2014-10-29",100,1,
"215374","2014-10-29",50,2,
"215390","2014-10-29",50,10,
"31170","2014-10-29",91,203,
"215410","2014-10-29",0,0,
"215430","2014-10-29",0,0,
"215431","2014-10-29",0,0,
"215432","2014-10-29",0,0,
"215433","2014-10-29",0,0,
"215434","2014-10-29",0,0,
"215435","2014-10-29",0,0,
"215436","2014-10-29",0,0,
"215470","2014-10-29",85,2820,
"31220","2014-10-29",95,179,
"31270","2014-10-29",89,610,
"31280","2014-10-29",86,3801,
"31290","2014-10-29",92,804,
"215510","2014-10-29",80,958,
"215530","2014-10-29",87,4137,
"215534","2014-10-29",75,5,
"215535","2014-10-29",90,11,
"215536","2014-10-29",100,5,
"372020","2015-05-19",100,1,
"372070","2015-05-15",0,0,
"31300","2014-10-29",26,23,
"215630","2014-10-29",69,332,
"215670","2014-10-29",70,1131,
"215690","2014-10-29",76,643,
"372100","2015-05-15",0,0,
"372170","2015-05-15",0,0,
"372180","2015-05-20",0,0,
"215710","2014-10-29",86,225,
"215770","2014-10-29",58,68,
"215772","2014-10-29",0,0,
"215790","2014-10-29",29,352,
"372280","2015-05-23",0,0,
"31500","2014-10-29",82,97,
"215812","2014-10-29",75,4,
"215813","2014-10-29",66,3,
"215814","2014-10-29",50,4,
"215815","2014-10-29",66,3,
"215816","2014-10-29",50,2,
"215817","2014-10-29",50,4,
"215818","2014-10-29",14,7,
"215819","2014-10-29",33,3,
"215820","2014-10-29",50,4,
"215824","2014-10-29",50,8,
"215825","2014-10-29",100,5,
"215826","2014-10-29",87,8,
"215827","2014-10-29",80,10,
"215850","2014-10-29",100,3,
"215851","2014-10-29",0,0,
"215852","2014-10-29",0,0,
"215853","2014-10-29",0,0,
"215854","2014-10-29",0,0,
"215855","2014-10-29",0,0,
"215856","2014-10-29",0,0,
"215857","2014-10-29",0,0,
"215858","2014-10-29",0,0,
"215859","2014-10-29",0,0,
"215860","2014-10-29",0,0,
"215870","2014-10-29",37,366,
"372390","2015-05-21",100,3,
"215910","2014-10-29",100,1,
"215911","2014-10-29",0,0,
"215912","2014-10-29",0,0,
"215913","2014-10-29",0,0,
"215914","2014-10-29",0,0,
"215915","2014-10-29",0,0,
"215916","2014-10-29",0,0,
"215917","2014-10-29",0,0,
"215918","2014-10-29",0,0,
"215919","2014-10-29",0,0,
"215920","2014-10-29",0,0,
"215921","2014-10-29",0,0,
"215922","2014-10-29",0,0,
"215923","2014-10-29",0,0,
"215924","2014-10-29",0,0,
"215930","2014-10-29",68,220,
"215970","2014-10-29",100,1,
"215971","2014-10-29",0,0,
"215972","2014-10-29",0,0,
"215991","2014-10-29",75,4,
"215992","2014-10-29",85,7,
"215993","2014-10-29",100,2,
"215994","2014-10-29",100,1,
"215995","2014-10-29",0,1,
"215996","2014-10-29",100,2,
"215997","2014-10-29",100,2,
"215998","2014-10-29",71,7,
"372400","2015-05-15",100,1,
"372480","2015-05-26",0,0,
"31700","2014-10-29",85,228,
"31710","2014-10-29",100,1,
"31713","2014-10-29",100,4,
"372520","2015-05-21",0,0,
"372550","2015-05-15",0,0,
"372580","2015-05-19",50,2,
"31800","2014-10-29",62,8,
"31810","2014-10-29",100,5,
"31820","2014-10-29",92,14,
"31830","2014-10-29",93,16,
"31840","2014-10-29",100,13,
"31850","2014-10-29",93,16,
"31860","2014-10-29",85,7,
"31870","2014-10-29",60,5,
"31880","2014-10-29",100,2,
"31890","2014-10-29",80,5,
"372670","2015-05-18",0,1,
"31900","2014-10-29",100,4,
"31910","2014-10-29",90,11,
"31920","2014-10-29",66,3,
"31930","2014-10-29",88,9,
"31940","2014-10-29",0,0,
"31950","2014-10-29",0,0,
"31960","2014-10-29",100,1,
"31970","2014-10-29",0,0,
"31980","2014-10-29",83,6,
"31990","2014-10-29",0,1,
"372700","2015-05-18",50,2,
"372730","2015-05-26",0,0,
"372770","2015-05-26",0,0,
"372860","2015-05-25",0,2,
"372870","2015-05-20",0,0,
"372890","2015-05-22",0,0,
"372930","2015-05-22",100,1,
"19000","2014-10-29",64,231,
"19020","2014-10-29",50,16,
"19030","2014-10-29",80,45,
"19060","2014-10-29",0,0,
"19080","2014-10-29",33,7,
"19090","2014-10-29",100,10,
"19200","2014-10-29",55,340,
"19210","2014-10-29",100,1,
"19320","2014-10-29",55,9,
"288020","2014-10-29",87,102,
"288040","2014-10-29",82,263,
"288060","2014-10-29",80,185,
"300020","2014-10-29",0,0,
"19500","2014-10-29",29,41,
"300040","2014-10-29",51,744,
"19510","2014-10-29",0,0,
"300080","2014-12-03",40,1400,
"288120","2014-10-29",93,225,
"288140","2015-01-15",77,185,
"288160","2014-10-29",97,1426,
"300120","2015-03-17",94,17,
"300130","2014-10-29",33,3,
"300140","2014-10-29",100,1,
"300150","2014-10-29",100,1,
"19680","2014-10-29",89,4341,
"288220","2014-10-29",92,70,
"288240","2014-10-29",100,2,
"288270","2014-10-29",60,53,
"288290","2014-10-29",86,53,
"300200","2015-01-30",48,34,
"300220","2014-10-29",62,351,
